476240,400948	525424,399022	0
525424,399022	561328,400510	0
561328,400510	614570,399584	0
614570,399584	662494,402306	0
662494,402306	727939,402905	0
727939,402905	774203,403384	0
774203,403384	807969,401222	0
807969,401222	849882,401504	0
849882,401504	894078,407124	0
894078,407124	955372,395887	0
42087,308780	94751,306764	0
94751,306764	138684,303490	0
138684,303490	193284,305344	0
193284,305344	236887,310878	0
236887,310878	280481,309751	0
280481,309751	332498,306303	0
332498,306303	377974,309523	0
377974,309523	426623,311515	0
426623,311515	477267,309312	0
477267,309312	520974,308236	0
520974,308236	577014,310180	0
577014,310180	616043,310158	0
616043,310158	668918,311450	0
668918,311450	706348,314825	0
706348,314825	754858,308831	0
754858,308831	797693,312363	0
797693,312363	852270,312626	0
852270,312626	899170,314144	0
899170,314144	948899,313023	0
50727,221407	99251,221452	0
99251,221452	148867,217815	0
148867,217815	187257,220382	0
187257,220382	226749,221938	0
226749,221938	285234,220597	0
285234,220597	342951,222308	0
342951,222308	389343,221744	0
389343,221744	432756,219435	0
432756,219435	465215,221217	0
465215,221217	519471,218981	0
519471,218981	565569,213652	0
565569,213652	623687,219961	0
623687,219961	654568,219963	0
654568,219963	700360,221312	0
700360,221312	748594,221104	0
748594,221104	789900,220806	0
789900,220806	835214,225626	0
835214,225626	899799,219219	0
899799,219219	941859,225728	0
47852,119468	100918,120517	0
100918,120517	149517,121821	0
149517,121821	198849,121559	0
198849,121559	236571,125255	0
236571,125255	290604,123888	0
290604,123888	335072,121147	0
335072,121147	384922,126220	0
384922,126220	448449,125597	0
448449,125597	480265,126750	0
480265,126750	521542,125613	0
521542,125613	562716,124232	0
562716,124232	615408,123192	0
615408,123192	656247,123426	0
656247,123426	712765,121238	0
712765,121238	752893,123601	0
752893,123601	809609,126124	0
809609,126124	853943,123395	0
853943,123395	899547,123180	0
899547,123180	943664,123828	0
118403,936963	112971,879319	0
112971,879319	123283,844286	0
123283,844286	127454,790295	0
127454,790295	117184,746074	0
117184,746074	126839,694982	0
126839,694982	117862,654743	0
117862,654743	123722,610714	0
123722,610714	128381,569100	0
128381,569100	131260,516717	0
131260,516717	126599,476518	0
126599,476518	125060,431640	0
125060,431640	127584,379560	0
127584,379560	131012,328409	0
131012,328409	111414,289232	0
111414,289232	118283,248526	0
118283,248526	122714,195143	0
122714,195143	121100,146207	0
121100,146207	125767,109731	0
125767,109731	127209,49591	0
215117,932953	213099,890685	0
213099,890685	226557,834042	0
226557,834042	221199,794684	0
221199,794684	214998,739373	0
214998,739373	213344,701309	0
213344,701309	216457,655722	0
216457,655722	217164,611209	0
217164,611209	213953,565519	0
213953,565519	225036,517417	0
225036,517417	217081,470335	0
217081,470335	213327,420109	0
213327,420109	216371,376544	0
216371,376544	222176,325954	0
222176,325954	215023,290702	0
215023,290702	217938,252098	0
217938,252098	215512,190275	0
215512,190275	224060,155375	0
224060,155375	217310,104728	0
217310,104728	218807,57818	0
303586,939724	311091,891405	0
311091,891405	308701,847749	0
308701,847749	312645,794711	0
312645,794711	310422,753493	0
310422,753493	318374,705569	0
318374,705569	311142,649950	0
311142,649950	316533,615736	0
316533,615736	308610,555525	0
308610,555525	308903,525278	0
308903,525278	300888,475557	0
300888,475557	305407,436669	0
305407,436669	310421,380227	0
310421,380227	310801,343268	0
310801,343268	315310,285973	0
315310,285973	317347,246901	0
317347,246901	311579,200631	0
311579,200631	316681,162365	0
316681,162365	312476,101028	0
312476,101028	308523,60775	0
407662,939638	400271,886978	0
400271,886978	401722,835533	0
401722,835533	398019,784165	0
398019,784165	406319,750620	0
406319,750620	402393,702920	0
402393,702920	405918,655313	0
405918,655313	402828,610782	0
402828,610782	406219,563971	0
406219,563971	399282,522441	0
399282,522441	409063,475893	0
409063,475893	400169,430325	0
400169,430325	402959,375211	0
402959,375211	400551,335773	0
400551,335773	396886,285955	0
396886,285955	400104,252951	0
400104,252951	392313,193776	0
392313,193776	387666,153895	0
387666,153895	394432,103484	0
394432,103484	399206,61237	0
487291,937632	490491,886776	0
490491,886776	494363,845573	0
494363,845573	482924,800027	0
482924,800027	490895,760582	0
490895,760582	501002,698940	0
501002,698940	489951,660763	0
489951,660763	488114,612649	0
488114,612649	484125,561691	0
484125,561691	494299,510352	0
494299,510352	496149,481553	0
496149,481553	496287,424430	0
496287,424430	491489,378201	0
491489,378201	484639,338776	0
484639,338776	480910,288315	0
480910,288315	497678,244374	0
497678,244374	490319,196950	0
490319,196950	490885,155904	0
490885,155904	499276,104173	0
499276,104173	486284,59206	0
578147,947436	582925,895386	0
582925,895386	587892,846361	0
587892,846361	585105,795257	0
585105,795257	577089,750692	0
577089,750692	586599,707351	0
586599,707351	590923,658149	0
590923,658149	591829,610934	0
591829,610934	595260,566236	0
595260,566236	582193,516934	0
582193,516934	587524,475145	0
587524,475145	577353,433020	0
577353,433020	582857,392460	0
582857,392460	580523,339276	0
580523,339276	584867,298458	0
584867,298458	586319,232172	0
586319,232172	578477,199961	0
578477,199961	585559,152528	0
585559,152528	590236,106910	0
590236,106910	575588,49226	0
683512,940570	685057,900584	0
685057,900584	686135,842915	0
686135,842915	683098,789892	0
683098,789892	673070,750024	0
673070,750024	686327,708761	0
686327,708761	684810,651565	0
684810,651565	679035,609297	0
679035,609297	683989,561018	0
683989,561018	687133,515229	0
687133,515229	679169,472245	0
679169,472245	671651,432080	0
671651,432080	678083,386863	0
678083,386863	672656,329100	0
672656,329100	666219,295613	0
666219,295613	679569,240689	0
679569,240689	674774,192128	0
674774,192128	677099,150704	0
677099,150704	676843,110187	0
676843,110187	679838,57072	0
784038,935718	790182,890871	0
790182,890871	774688,841079	0
774688,841079	782865,790470	0
782865,790470	773439,749609	0
773439,749609	785042,698435	0
785042,698435	777221,649002	0
777221,649002	778787,608344	0
778787,608344	775982,561641	0
775982,561641	777104,511066	0
777104,511066	784152,473398	0
784152,473398	778938,432581	0
778938,432581	773619,379242	0
773619,379242	776446,335116	0
776446,335116	781687,285772	0
781687,285772	770857,244669	0
770857,244669	780056,191059	0
780056,191059	773956,152557	0
773956,152557	778476,98001	0
778476,98001	772279,61764	0
876039,942019	874620,910751	0
874620,910751	872131,841907	0
872131,841907	870855,798840	0
870855,798840	874879,750887	0
874879,750887	863970,714105	0
863970,714105	862493,665303	0
862493,665303	865663,622646	0
865663,622646	862502,568911	0
862502,568911	870678,526726	0
870678,526726	866403,479614	0
866403,479614	873304,433312	0
873304,433312	875995,382522	0
875995,382522	856177,335544	0
856177,335544	871846,289609	0
871846,289609	864889,247792	0
864889,247792	869108,200747	0
869108,200747	866340,152596	0
866340,152596	867326,102675	0
867326,102675	869809,52343	0
